ID,Hash,filetype,filesize,family,tag
14517,e5f0a903a134dcbc7773f6b91ec881439368e0869c5b08e924ff5ca6f314513c,28,1880,1,11
14518,4ff93f21ca088a5d9c8b1b23bf35d63363d5a633410af604244e9c6b04d00de3,28,1796,1,11
14519,d041b8f60ffcc534238efe675de76c935e905ddddddbee2ce3247b8c017db58e,29,616,1,8
14520,8e47bd438e67c76441bbfd585733c2818a0e625a298803f6399c78d2194a829c,29,400,1,8
14521,b5df183a5eb97e2ca79fb656d7f4def7e0b8e7c8c37567c86f47e761ed7b9a46,28,784,1,8
14522,367c07a62d78fa7d0253ec501c789b8251ac8fb62e2d0185ed38c9417af1bed0,32,3631,1,11
14523,ec68a206f9c268218146233310b8b34326be7c3dbe953455f83709eef1203316,11,14,1,8
14524,b0c1b931e450e2ff6476087d91b18553881ef1a72d22e6abe3496a66246e2585,28,692,1,11
14525,4807942043605b325f0fefa243344db0d11e32cebd8f133df2b7c5d8486f2312,59,375,1,8
14526,5ee6ca2903e3094d64110dee90aea432f9eb9bc747c7e5c134496b8f7feff3b8,32,3593,1,11
14527,fddcef1dc738b3367b9935373c6479faded56be966b337983a89eadfd1c7ea1b,29,640,1,11
14528,ad306cdf0b772acd832330ce9670c6cfc774536781f4ed1833998844407eb4ff,11,70,1,8
14529,afbcaede66a97ddc9b54c4d9891c09415cb6944d79c4c1ae8440cda553963957,32,420,1,8
14530,47485ece044c658a47c987aa7cebbf5496ddefec3edfba636ef857867aac0e6b,11,76,1,11
14531,835b7d42678371e69591b0150d8fe21b4be8f6a05ca7c060063648b79e4a7d7d,28,9834256,1,5
14532,b78ca6b1e509de5f684fbb21c7c883f0c79e8507d45302d29cad4323a932a073,28,1086108,1,2
14533,359deb14a0b4de6c70bb233a63bba86544966a7bc32e6306dc740f2cd1b5bffe,11,1426,1,8
14534,8430ec003e003f3f2ba2f78d48fd150e25407667e530e82e87a7d4841c0fd676,32,107,1,8
14535,18b328d8017e677d5aad3dbd66bae356b5cac978c6f0670938ea648e51d0eb66,32,225,1,8
14536,a8676a1793ac8310ffb12986232df66df092d29c242aeedc2b73556c010d38dc,32,215,1,8
14537,40d93c1baca0314941f21c165ad82bbf482013be29b71e01904598af8f393d72,11,1401,1,8
14538,505699beebd9c7f4d987a376f92f97eceaaed038347972a50dc088ed29298cd1,11,5710,1,8
14539,c7e8175db615560b7947228b1d94b2f1dd6a916cfe04bfc9627dafdb993285de,11,1409,1,8
14540,3b4ba83d38977fbbb59469d3262a6a38010c85fe50d19eff53dbefa777037b56,11,2488,1,8
14541,1c842ee8437d7c13f5f205d4560c031a92c9d99baeb3f5addce7b99a5675305a,11,2111,1,8
14542,78ee740310a151a02117588c6188259468540335c1a5f2c9eb72f35067795dc3,30,400,1,8
14543,dc5db2e598b91811736ae88810b01eb886f89f29c77b82bcebb47c02cbea43cd,30,400,1,8
14544,5d33ff81dca4c054e5fbd7d050717fb16966711f3eebe5ebfefd102460a95531,28,320,1,8
14545,105e19922c5243e774f148d7aa352594b4efd34180d4f7f26ff227127e05e4bf,28,1892,1,11
14546,d996904c4766a7c9fb2acdb6d4ba08d68b44462788d14fb7c9c6ace7ecc77695,28,620,1,11
14547,6b6ac1dc9760f3f8080f943020e3c72c521990f8a0735798b81731444185a8b5,28,620,1,11
14548,5bd73756f3f1ba1a88329d19e64cdf71da55ebd030487dab98d5b9215d3fcf66,29,1204,1,11
14549,d067ba63d23dba0a5c7550290ff3793886daab5874ce20d0074b70e4e69df6dc,28,1892,1,11
14550,53b6ec7d46b3d0e550e9cac3f30fb7937ec9afb240d0f049b8372141cd737d27,28,320,1,8
14551,33d229000d265e269c9b9fe1e2f4bce5075423d7531b7718d1791ff83f69cbbe,28,380,1,11
14552,ec549ced621931030be2dec73f8f5d2c832db8ed781017229b150d1f01235130,8,2848,1,11
14553,247bebcb221ba87b9198aa8f4102b4239e63bc2bf4bb97554c96a586b8c66007,1,1080832,1,0
14554,1409cc4125f7e08d09a731da789dc35c09afa8e716c00ad22d9f3f1b17a2cb33,11,26,1,11
14555,6cca44c89c326448161db8b8c49139f64ddce5740ed989e437640d559795d522,31,5723532,1,11
14556,4da925681d71566a907cba6bbb4eb5d0e086742d09130f260149dfc70f256ca3,30,2520,1,8
14557,4506e76092219c62028c62161c159204b988959b2dff8105c12f6b35adfd4005,11,78,1,8
14558,fcbce691bf8a3a695c12078543b8fadb8943f5ddd715a59370c9012e7f6960d6,11,96,1,8
14559,a563de8ac8f54fbd1949662a564280788515e0d8d39b3eb2e61ab8fc168e33a7,11,88,1,8
14560,f9a85c78d068c88c2c8ccd64be26ac008f39ea3fb00655415b152b9e11da55a5,11,94,1,11
14561,e5c4969dace10fdc30dd52ca93c586aa79e13f1648e822e87539e33f5485d44b,11,82,1,8
14562,aa14750ae581eb81d5b86bcc97955c0f6f8b4aa26becf90cc941c277e3c16009,11,74,1,8
14563,01a3441d74737b5fd5786688b68b83e542cb78fd0b3b581755aa3a0a54f7d609,29,388,1,8
14564,ba262d53c84ee247b56a8a852db9e71cbd2ba144cbd46ae001c2900f5b70e6f6,36,3414528,1,0
14565,a935be2dde349160ee390cc5b6a06aa057cfd44feac230f6eff440889f53902f,8,894,1,8
14566,e19238d7a71fa7a2490776252686f70e2de6238c87cd509b5e3a3cc07c2ea4df,8,590,1,8
14567,9924fd6fc26935fa266f4091e256368a7fe171507986bbb6db96c48647c24609,8,1922,1,8
14568,b30b8fd758aa47aada70ee7d8d8287349d6a21eb03c79bcb2e8930a1789022cc,8,289,1,8
14569,63d5944ba9fcb4396d24e52fd39686af4534795f8d7bcc3071ed7f99a4769c72,8,21642,1,11
14570,5281d8da8b00ce2f9e6888c55e46005767b596caee1b96ff4771dca6e6606e8f,8,1081,1,8
14571,6413154d6d2e2e60d7d3fd5b7295fd19276eab318b631e43191091e514e6ac22,8,2520,1,11
14572,c97833e6456aa2bfe9be614f9c3ae41a8ef764b1cc3af92c6a6f273c62309122,8,277,1,8
14573,80482f86e196171d66001e0e74d1900408a3aaf2463e54005d251b5f2db9a0b0,8,296,1,8
14574,65c8b9e9017ac84d90553a252c836c38b6a3902e5ab24d3a4b8a584e2d615fcc,16,192642,1,8
14575,e1f52ea30d25289f7a4a5c9d15be97c8a4dfe10eb68ac9d031edcc7275c23dbc,1,1004544,1,0
14576,63a73cf005eb328f3c7e99f0d28da65980d9620b66d8c41939f6db023418c864,15,109056,1,0
14577,852ed3830ee59b99586479df72bacb8e8aa9e7c8b9a17f9173c8a7b8e099c90a,31,1286348,154,2
14578,f1eeb53e1ec52d78a137985f9ad7879c2b0ce9eed061faf33bc9d707fb7e0b7e,32,197,1,11
14579,3105c07253d7bbce1951d42914d93117cf9d43e848a3e7da340ec996f36e24d4,32,112,1,11
14580,7e0a1ff66d2b4742edaa05591a4946d7b252ad4be3f119d4a8ac610a744d8b1a,29,320,1,11
14581,32e6b933ba980998b71427aa3e83fb5fca800ca7149fd3b651562bad762bb9ad,11,683,1,8
14582,24e31720f77bc442bfd450d80747a99db2df3675a53447a291622006df52815a,32,212,1,8
14583,c7a19902a30c635c4708adc2e0c2911fbdb30fa8baf8878e96f44a8c9c012f65,32,229,1,8
14584,d87483d4eeeeeecb4e0880a0eb0c161f047bfce5004131bc46b1512c14c79cc0,32,263,1,8
14585,94f25fe2c7d09497af6418d486f94955dc645c066f97813e6ba537f1a42c2db5,11,110,1,8
14586,076be4630bb4f4ba10579cba1b3900e3f3f2286cafcbc15892d97fa4b45a27ce,32,192,1,8
14587,3fbdfcf1eae14daa7b2fa6b7d3fa7cf602cd6ff178483c9019e3bb0aa2bb902c,1,372736,1,0
14588,af233463a8f7461dbc131898989e9b218ed1e9593582a4fc4f9a20ee0c8d4e8d,5,0,1,11
14589,6cb2e740da45a08b299d706b228b71d0c725639c030badb4c5e38cf97b596127,6,196608,1,8
14590,ae3018c76ce95ed2b286c4f71dbe01bfd04dc31d583c5fc3576349df106b9a11,5,0,1,11
14591,ca930d70869ef58576c5a103c1bf1772625c22a2b8ac5569d4bc4f233b50e6a5,5,0,1,11
14592,f817bb4ce48c2fec63529c41b2e22fb9bbb308608ccd3df46c807935faed141b,5,0,1,11
14593,72a6dab05767ad86b3b9eed3dbe7c663081746b90117b45b926eab9c82f63678,1,128168,1,11
14594,8c4867a434e0b279c3f7fc5baedb04753c41a79cc52da6e3148c110d82a588e8,1,86016,1,0
14595,b4aa8fd95021995fe5612c31988f5a8acf1b0d2848eac5ed923327b230a6effb,1,337083,162,0
14596,f28552f7f988a8b3f4d9ffbaa7d26f0e8f90b5baecd4870de652623f8010e4a7,5,0,1,11
14597,f3323d0f265b97502f3ed05824b6bae8f7fbe3ddf80314a3cb09a1b65f0f4151,5,0,1,11
14598,4a1be7234bd87520b7f65d902d874e4dad8d42e48f53ce46dfb0ffb00cd5fee6,5,0,1,11
14599,58b48fd39ef718e5bd501f57e83b537668b13176ca682aee36402d18bd0c0733,1,37888,1,0
14600,9b6595980751537adf627e6107c08537de13e39752ed54c73e2b6af23e2a2769,1,18944,1,9
14601,dcab9b10e534aba826652995f8900aed6b121e23fb86338e2f6f596ddce76180,1,308986,68,9
14602,1751cfbc5214bde3973cc91c625e3c5caff93572c2e74018dadf08abb2d71ea3,5,0,1,11
14603,236e77986b9d06d4dad241eca8c8d9c49b02358eef637d59d305c8e456ab31f6,5,0,1,11
14604,ff6b9a06a242b434ed3f0145d0338d7c857ced20aa49ff54b0a98d4aa203e879,1,37888,1,0
14605,663e26cc67d215a094393edc7f3ed981aa53cc3c22b09182654fd4ea34e9f5fd,5,0,1,11
14606,ceb89f3d71dfd8e31f9ac6885a946d558814b3c4a5ec23bd977b261b025ac911,5,0,1,11
14607,00f71d5034b43fdb293555b63021b53f882b43efdd1d4cf40a86855e4b656e17,5,0,1,11
14608,5db4e4372f6d8cf65ed36d1edbbfdfba853cf662c0324e32c463f53c7d42c28a,5,0,1,11
14609,9137e9eea675656841dd38c7512df9a93a3ffd53c69a8c328ab8338cde43fe34,5,0,1,11
14610,19ffb80688d5c71538775c6e3a4e0b5a1ff06c9411b5610d97551bb861261b88,5,0,1,11
14612,38486b8eb722b0a1b9408bf80ed00f020ae15007b0579516e6336d3c9b96be6b,5,0,1,11
14614,5f214b6b4e8f7011333414c1a19e603c45cb2ffc5ab64853d946893d1622fe97,2,1801,1,0
14615,706b853c10312c72a893949ada5a50cd98f8cf8c3f7824e2c6718da628d01270,5,0,1,11
14616,8bd0b4f47b30115931c876b73461819aaa5616f598c8360999c0f48f4cf1be30,2,1801,1,0
14617,d7177571655ddc61de1d3440815ffac5ff24403daaac0896be41053feec6d01a,5,0,1,11
14618,ea5946f41ed39b640b079719c7ec13f3ae83d6a19d9a0b18c6b9113aad1230cf,2,1801,1,0
14619,178b5b9223e90980ccfc219308c1a63784ad840e136d8c1fdfa9f69c785c96c8,5,0,1,11
14620,2bf9319c2ca40bf5b06c2cf630a067bfebe9e0c2046a5d75578801aa5796422f,5,0,1,11
14621,858c99e25ad75f95acccb0852f898f5c653a263019969ea37f3f7cab67aa0aff,5,0,1,11
14622,a3feb2514f49a01014e5de879dce2fb78603b96cdaf35956b5aa66ad40dc9648,5,0,1,11
14623,c14e952f5c75597a021cef6f283fa216f6bf1cf5411b6a59c32b876d634814ff,5,0,1,11
14624,fe714f3b9905ff46253bca95547747e064e23a192c2276c05a255355c971e631,5,0,1,11
14625,1eec3fc0a67d977cecccfedb59d00748859c0fddeae791fc8013874d1d986585,5,0,1,11
14626,855cef7efa242f42e701d6e2b152663d4834768b4e54c7b32ceb648b61b6c028,5,0,1,11
14627,ecaf428e999215f9b617e19b29a9e4af8a898f4468031c5b94bea2b12d447cb7,5,0,1,11
14628,3c41995cdd3fc1db97ffadc0cf822fcb0097010c121e916f98114e8166c77009,5,0,1,11
14629,47fa06044c16bb558da6b59b9e7adc3d2d9d45a9fcce13ba00f4b57e6a8d9a51,5,0,1,11
14630,c0aeae855aa952d3219bba8038bc9fc12c4cf1e0b25a590fc93403cc8f918c7c,5,0,1,11
14631,0c555ca4b2b6c8fbd248017066c6bdda257f419fdfb67659147c37879fa3903c,5,0,1,11
14632,42696e23b4fa3f99a1dc9c5e15e6a2a6b8d80089eb1117c4354584097663e372,5,0,1,11
14633,619adac510e186907d98cbc1fb930b98c68aa159702500e8631639e2b6da6b70,5,0,1,11
14634,11a307e3e79b2b88cc210371c7c0c3331b5f8040b04934baeb96b46d159517d9,5,0,1,11
14635,43cc32d5f28b6e3fe383aeb131ca159683625893a418f862810babbd6496240e,5,0,1,11
14636,bb082fe5962f8b115220eed323f47644061c17e5fa1ebaba9b1be3d5bd478836,5,0,1,11
14637,3e81d3cef61481310d1697800eb25ef5267aa61ed8d9cb98a00b13e4690754c3,5,0,1,11
14638,5e4d38c2af1dfb6657d786aa4bcb580b746c775ff4d65e89f35be3ea37cbe7e9,5,0,1,11
14639,9f611f59e331999407d6a5d17db61fd11d1d92cee14a3ae2646b7c6d813c3137,5,0,1,11
14640,9f663313c70e719e6427080dc404c69077ff7942c6d4560b8706cc6dd0c47b85,5,0,1,11
14641,aba1fa93092589a2fb61c148d32f91cc0e0105726e6b70c65561e9cb102ba79e,5,0,1,11
14642,ba79d2411115c5d33c2a987ca6c86820cc697a3ef19f2d03e85311b8e8136477,5,0,1,11
14643,6affe80e848378b166b17dd84e0f21356f41274527f598bfccf79977dc6521f7,5,0,1,11
14644,89440e1a546cb09a5c5a2659fb224f1a8dfad36b5ff3c4566df357a8dfe2d694,5,0,1,11
14645,dac6bc0cd249a55c089ee1aee17e5c10d207f0ff86bee2730455e92165630dad,5,0,1,11
14646,0fd12efb26ebb9db4ba962d9d97ee573ef89552e512bc9953dc6878e81c36d6a,5,0,1,11
14647,68ad977d8a13d3cd5133ee87e90714c15d30feb8051ec1ec93804fe04cd10b89,5,0,1,11
14648,8473905638dc0da4b48d9db50fa7b13b6650481d7bfdab62aaf7713e3afafb37,5,0,1,11
14649,062e6aa8be7cf17d64ed202959206f76bb8a45fdcb98123a293da2a0b3cf421c,5,0,1,11
14650,64bba4aa8f655c184800af115c08ca30f4022355a7ae6cdacd0c1328a5e7e398,5,0,1,11
14651,6e3d94d273c7986ecc5e1ab7962f8c9c96e452f64cca09f19fabecbad4be300d,5,0,1,11
14654,8fba1d9c29a4b3f3056d46b095e014f189ed71eb87be4f542ab221e4da5f468b,5,0,1,11
14655,07917cfc455fd7a403c3f99304a022a6925d3bb66b2e726e05cdf446525ccbcb,5,0,1,11
14656,10314d15b8f58158db763b849f8492ca318b1e4b8117857f3aae1da8aa7d4e04,5,0,1,11
14657,146f95d12ce74f3b692e7fd07d2c09f8a532b29c11e0d4baeb9dfe9eb6a63d6f,5,0,1,11
14658,19e5d8d88551e45cd83f610e69361b2a60c78e6b2e439ff9e18fbb6c7fbebfa7,5,0,1,11
14659,1f2a7dc24a6fbadfcabc59eeb27caeea4df2970a5375e0b68267e9c742002b43,5,0,1,11
14660,2842973d15a14323e08598be1dfb87e54bf88a76be8c7bc94c56b079446edf38,60,67,1,8
14661,15d6e7c024aeb9b8b9ec8d650dbc371a20f0d1fc706ec2aa4d2bea1ed936b464,5,0,1,11
14662,33e544fb795dcdb129c2120aef1e9ee95e051db8d2b9af47a2ae80a1e1a3910a,5,0,1,11
14663,34c783586e65d41ad775bf4966844b485dda60e0b7c9e6dc83efba5728501d60,5,0,1,11
14664,db8f4c67e9de768eddc151f4bbf0d42d8ccf827390994501887c8938070cf439,5,0,1,11
14665,284190f542ec0e350b8398bd57856fdb09cccd3f61c037c9c52cb632aa42c98f,5,0,1,11
14666,718f2ceb3cca2d5bf40cc2a32ddd24e7b862e10e09f8e34e609c281ef3ea33e5,5,0,1,11
14667,751315282dd70635dfa4c6bebeb1f6d0aeaeac307e3a81d529aeba77f7a51dee,5,0,1,11
14668,8202d302c2673b9354cc01dc24cbdbbfc9662e41802f53a15bb1c187b1b64d12,5,0,1,11
14669,b419b8d038a137f23dfbbd9afb604f96b477433c02e4b7735c1ec3696b00a27e,5,0,1,11
14670,bf30c7898f62ffcb4382b32b44847a58e5289eb60e63f6d6cc9b36fcade72d82,5,0,1,11
14672,54d863ea3dc4a8bb492bcdeb12236967ed0497c882c318004e0e650aefa23b23,5,0,1,11
14673,606528f3ecaaee4f2ab1c057433266cfa7bc0557f5b0907d8c5ef9735fdc11dd,5,0,1,11
14674,62a726da173d1bf581814a391c1e1925a51b49e76b6bcd770238bf7cae900183,5,0,1,11
14675,6532ff57135f18fe88b3fe0ddc6d4e28507502e801611266b7fcbf54eb1f01d2,5,0,1,11
14676,e5a594007c8ae0b197e9f79ee7a776c37c53c28112625d43c4f8df06edc9cd09,5,0,1,11
14677,ecdbf695e9000e7f7a7f7f2108abdc585005d64928becedcf053b2a1af40d207,1,2280864,6,0
14678,556ba50dc8e711925f80dc96f02ce1cf28c5712ea988fcdb5f0386503cda0505,5,0,1,11
14679,78ef96c334f119ec33510c412be77e197d692b343ea51d9597009a81048f887c,5,0,1,11
14680,ad6bf580a9685fe2a834549e49ba8dac812e39cb965dc4add3ae0f0cf327d617,5,0,1,11
14681,c9a7dd2be728863f23c75e2b658ec3b5f65d677b57d789689c474de04417a8b7,5,0,1,11
14682,de8e6944fb146be027d3c416cb8efe01921abc6b3e873525827cee060c02421f,5,0,1,11
14683,c7449c7d38d3ad0eeae5ed101c6bd407e0f0a5ee1696e99a6c555152643b3fbf,5,0,1,11
14684,047bb5cea8119c477990059953129f6789492e34ce11e8a7f383350dcc13a3ae,6,359936,1,8
14685,13bf7b3039c63bf5a50491fa3cfd8eb4e699d1ba1436315aef9cbe5711530354,10,3,1,8
14686,81f9c7c0fd82f4e3b715b392b6cbb10b649e85b063c2a5d0785c6e2632136a3d,6,1363456,1,8
14687,8f1ff9588630c3bc017468ff0eadb69c65cf77aae47a148e132eb4b48ae5c988,1,924672,163,0
14688,eb5e920dd1e2b2df4cede82d0efbda1556fa35ac1c4589533fca58832fd07a62,1,1643520,163,0
14689,23dbf7014e99e93af5f2760f18ee1370274f06a453145c8d539b66d798dad131,5,0,1,11
14690,3876254dfcf364127fc957ffbd66e642dc929503d2c8e1d43f64c355be1dbba6,5,0,1,11
14691,644fbcdc20086e16d57f31c5bad98be68d02b1c061938d2f5f91cbe88c871fbf,8,498,1,8
14692,3fce85b9c279d94dd7018a656027a496b4b5df719933630d7375c42ac088dd87,1,924672,163,0
14693,d63da6f863609c87cf283cd6da7c325f9622bff986b05c47e106855a514da4b6,1,1643520,163,0
14694,1203c26e210b6f3ec69af5b7587612b8325508143c9222da2bd6abe6968879db,5,0,1,11
14695,1d7fbde6bb68f2f868e79db9918450e7f6236005000a0d3bef33d6a6c9c578aa,5,0,1,11
14696,20d9ae61e9291b5dd20ed6e2b48a40cdfc0abbb1f60fefb91baf23636bd0eb9a,61,747102,1,11
14697,24d8e5532bc56fe2cd4b2660d6a20a2434b2b0f439b46eccd047bedea4989bfb,5,0,1,11
14698,015fbc0b216d197136df8692b354bf2fc7bd6eb243e73283d861a4dbbb81a751,1,606208,1,0
14699,10f3681ebbf3866985737caa83cca10e0908680530875ce87820bd2002f6b0a9,1,615768,1,0
14700,328259d3a093f510891a2fe1502a52d0ca64952fb94e3dfddd20aab94c826171,5,0,1,11
14701,38771cfb79dfbcd606b40ef4b03c281ef97081379c7697790bac199a9b0d701d,5,0,1,11
14702,51cd2881f6153bd830bd9c3a9d7e1a63d29a1fce6f678254e38bcc4cc30ba7c6,5,0,1,11
14703,5fcd268f2b795d84bd1d61d69e799e467792d907f82ab807ba22224fa9c324fc,5,0,1,11
14704,67e4f9d562e96c31cc00c78697f32227a1dbf903532dec72539199fe99c2c51b,1,615768,1,0
14705,69589b1691909fa091a901f7323515228594561bc18032f8ffde095993333ecc,1,606208,1,0
14706,856e3793cab62a1be725f5ce3c9b1a7c19378a7d2a965de78f9f7fd2bd8f4452,1,606208,1,0
14707,b9cab2af716842757e4fbca9862dc2a00f45be9c928cc711dd1dcf3307839ed4,5,0,1,11
14708,0572ed2bac0e59eda0dd1780546a9bdfdbc70b2dc33f69e1aea8178b36364942,1,319320,1,0
14709,38103d7d469598360fb0654ada55580e36111b3fd589e59dfbc31c98c6768d1c,1,393048,1,0
14710,41f927c9b1566172773bb7e28d05ac1c529e6c2ffaf1d7af80af1d2b0f616ef2,1,393048,1,0
14711,90117485c200d23149dff092e239e507a0d1c9cb038bcb31d33afc6584c2d695,1,207025,1,0
14712,ae38be6e54447ddf5a9f16748a749ab0c9c7524f7f4f9878e3b4940415970a19,1,383488,1,0
14713,bd97b3e8f7d81e0ebfd2034fb6725df4591ca1cc0edf5d5da47a8d3944561f7f,1,615768,1,0
14714,856580576be62a0b14a01e9973b2fcb0c344e680b70a3b08b4ea293f84b47a59,1,309760,36,0
14715,e23fb50afe75b36a37853be35e7eac7c8bddd56bbd53cbdcb0f499a86127dab2,1,319320,1,0
14716,ee89152d3f0c2c73563babbbcacb4427fb76228e737a6685e1e4434220519d65,1,159444,1,0
14717,0ed3300c99263fc0abade9e23d002465b9f2408db9204041857ad3340a962c7a,1,531288,1,0
14718,37d0b191b80072a8c940653b9cc4d92f4f8afdaf1bba66b775fe206b6e1b7535,1,531872,1,0
14719,6f71ed2c6abfc90dd2976e43e0bdf93c7182403e56e9abd3cf49a9cda27d7e57,1,425560,1,0
14720,76832c9ec18c37ab89b1bf6f3a9c3c559f3bd280cb3b6715671eb55b4648e56c,1,425560,1,0
14721,ba0610df10bf287173d4f0f4157d98d78080747d1967ad6dfb72dda97dd96a7c,1,531288,1,0
14722,f8edcec807608102cc2565923482d3dbe4559b55acf062ad6068b1534860b8c8,1,416000,1,0
14723,cb9fb42bfcae30b849fcc210d1ac4b39a12e32c6dc9d8523fcf9883632d7135e,40,494974,1,0
14724,0ed777075d67d00720021e4703bde809900f4715ccf0a2d4383e285801dca5ba,1,732075,1,0
14725,65366936ca3ab744eb4e63ce027ba815df62e5983fcad4e93ba6bbdfdcb40e6b,1,742219,1,0
14726,8651dddc16e12e7d572932fd27fcf795c7544ed73e8264a2316994f30301c10e,19,4503610,1,0
14727,9e8f02051b24719f3f3382ebefeea17fcadf989f3cf155a81b25eaafe1a2d102,1,11125571,140,0
14728,eddd823dd198794798e41528837263abef6dd7698cb57cbc6fa32c30834e8186,1,207027,68,0
14729,6cc4869f1991df5879d0c4fc002f996a56bf11624d79ea2d34b52ceb98516425,1,86016,1,0
14730,59d880ae82ccc3c8207b745b1b3e55119a5b62af086a1639270b1ba5b7e1893a,1,86016,1,0
14731,829b90bcf24fdf7f0298edec701c3c45b820f297dd012ac22e27e4bd295ee5f2,1,86016,1,0
14732,d711dc3c75a60ca0cd2556c267e3c33cee5d677edcfe70fb88b334f08f81ece9,1,53248,1,0
14733,74d3093a51482a1eaa15e4fc8aa4b7d659d571db0570950272d7aa998aec6f49,1,87740,1,0
14734,e850650e6982469529768988dfabadfdaa53b25abe1e0c0f0b3894b31a83b061,1,86016,1,0
14735,ea94498aeeef4535ea1c876a0f7317d6049307c82f9396dc6b9e3542a6aa50a3,1,86016,1,0
14736,4a581d9636a4f00a880b07f6dca1a82a866cf5713c74e722cfa9f71e08c33643,1,86016,1,0
14737,3c9f7f5ca27cb2c376a70d0aa2bd19b2008702e7c03c0802d8b9140fa712390e,1,394984,164,0
14738,63360289b93ea81d482ad827d16eed21fe735d6b1c10627ae2a402beae4bc931,28,42326628,1,2
14739,db511ead013e21f51303dd4f6a856418f88d72a7f95c0b2ace0c3ba80866bdf6,28,12599420,1,0
14740,e00179c7bc76f90864f32275de183f76730cd4a99173c0b6fd6504afa02c8d55,28,12599423,47,0
14741,616e9c752f39aee059e276ea98038d1878f5cc4dc53bb523ddb9abd582d818b8,28,529588,47,2
14742,382f023ed1fe3d7baaed9333530a09289ff5e5a502dbe8e79e93dcff3f317e7d,1,346200,36,2
14743,87406152d1d21d188b0e49c0ce4f057947d9fcb40981dbf620a97a043e4355a4,1,346200,36,2
14744,3bbe4e417641820bbc30612656536c0a3f79135e7269b08f3194f8f3d2e79a7a,1,346200,36,2
14745,10e769c21d9649c0c55f01ecc8a955907f7b1a3d075f75d7bcd8b3d396dbaf81,1,342432,36,2
14746,5cc0acb9490f61e7cb3b7ef987da5bed32da090d5c62bf54a05282c2ea0dccd1,1,332288,165,2
14747,2d71b2a13f66fb17e1be8d8356a03857cbae683e8559e84ffd62442466da84ad,1,332288,165,2
14748,7577096260ffa56cf4501aaf85cc84cee77fe75d840eb4eda7668544c89d4ea4,1,342616,36,2
14749,09c976d7b3b66df1956004ac74cdeac3126fec13bf06c690f1890351217bddd3,1,332288,165,2
14750,4ffd47742c2415d95f6c068304358faac5de837fb24e82499b875c5d802d1e1c,1,342616,36,2
14751,c4bd98cd769cf8a0d11acd7b4cb93d0387c15fedca1586825fa2dfc91cfe7b77,28,8498841,1,2
14752,3c597cc29c698d69a4ae583e546deacfdae23fe7a21d77f41d14eac4116f510a,1,554496,165,0
14753,0053d0e4fcd1d8607e9a3460cc63013fef4b1a92c67f2c236127d98a8550ff98,1,549376,165,0
14754,d4a23d6520bfbcb4939a25f1d4234836e232a19647f2d155e8b51e2e1a963459,1,554496,165,0
14755,8480501ea92729167300bf4543b215a69f19816c7cc32cd96c901ff17913517a,1,530944,165,0
14756,55174ca0c2d2c37fecd92dca7e1d0099a9277d940860ab9f69723e93f191f287,1,335872,165,0
14757,a1c015c5c03939cbea2ae1f0e8fe068eb0f8f9de78aa9cdb6ec1e1936f16769a,1,555008,165,0
14758,221ef0e3173921984497b6de2979be30d3e040e10aa7f0e280f1ee2e417ef37e,1,335872,165,2
14759,8d93b9a939be322b73a27bc66be8344fa8936f4d6a5e876b53284aed565d4df1,1,336384,165,0
14760,ee15008cf96505ade88ba8aecdd4b6c528811b1518092de2b51613b11c87b26f,1,551424,165,0
14761,4ba421b007180d227a9310c79a1d2f53a5d4d773f8f420999c3dfb47de05a532,1,551424,165,0
14762,ebc0a13acd8e1e84db68c9b3357e583cca57c9997a42fc07e07526b0982a03fa,1,530944,165,2
14763,6e008d4d64129e619b8c034d04da5fb6ec09d37c2c1aa84f94ddf2b6fb400c83,1,332288,165,0
14764,29ac6e5719aeb0cba63b837ca2cbdb6483044ed5a885c457f6858ae61e2dd4da,28,4329042,166,2
14765,f67356c2bcd99009f1d68806a1214b4108771926e423908d8997cd881277e76e,28,3471935,163,2
14766,2fac7aab5c3b922b883941fa67fdd7c197e6aaef429e723dccb3fc2150083c8d,1,2061616,163,0
14767,0e7507e955dfe8027ed5740400dda772c403510f75d066baf0077ca1ab478048,1,2061612,163,0
14768,6d1583f37c0ed07cfa097f2ef6da1d3e33776280d797807824af28fe09cdd86c,1,315086,1,0
14769,dd2937ddf4f01bff1c5c46abef61a762a4e3dfb109d13fd38a98e9a7f82ac5c5,4,53924,1,0
14770,2071279be2f6c9ef1777afc6305c4c27a5a5e57b6560daafbff3033c002fb01d,6,236544,1,0
14771,20b2c7a4803c6244526ebf2d84c4f8ac44b6eaa6a506441127d38de395774738,28,2537480,1,11
14772,aa9d52708623b51bcd942f7f40eb4be783c6bbeaefc55b7f96ced47e298ed404,28,2537476,1,8
14773,1551aba57234c1dd73db7024eeae0df354a4440441c6c7f5c405a46a171a23f4,10,404,1,11
14774,c6753bbbd57828e992dcb2ccc2bb8cae3d5df3bef1a685e436e06974b330089c,8,981,1,11
14776,dfc3c1133c8890af1d253049619cfe0dd74ec3c7718f43a7bd2c9a7a112a613c,8,1643,1,11
14777,0e6575f491f9f7d61c3022df7efa04ca27fae2ccde341e2f5fc1f701f4739e4f,8,589,1,8
14778,11c21e2104d69257ca3bf8e27c3318efb9bf4683829e601234a55331ab39c18d,8,427,1,8
14779,c9653b180dbeb3f590dba15951d767618ada53cdd9ce677a2439372e477c8b4d,8,14552,1,11
