start,end,type
492,12419,7
446,12419,7
544,12423,7
544,12424,7
539,12425,7
539,12426,7
539,12427,7
539,12428,7
539,12429,7
539,12430,7
539,12431,7
451,251,8
432,306,8
432,243,8
432,299,8
432,314,8
432,264,8
432,269,8
432,253,8
432,294,8
432,291,8
432,280,8
287,286,8
287,254,8
287,289,8
287,263,8
287,236,8
287,309,8
287,313,8
287,260,8
287,262,8
287,235,8
463,284,8
463,292,8
463,228,8
463,245,8
463,277,8
463,220,8
463,244,8
463,288,8
463,257,8
463,230,8
521,301,8
521,285,8
521,275,8
521,256,8
521,266,8
521,283,8
521,219,8
521,242,8
521,268,8
521,297,8
461,316,8
461,303,8
461,274,8
461,278,8
461,273,8
461,305,8
461,223,8
461,270,8
461,240,8
461,317,8
490,234,8
490,239,8
490,265,8
490,227,8
490,225,8
490,312,8
490,281,8
490,250,8
490,258,8
490,237,8
5912,241,8
5912,248,8
5912,271,8
5912,290,8
5912,310,8
5912,300,8
5912,279,8
5912,311,8
5912,224,8
5912,282,8
508,232,8
508,233,8
508,315,8
508,252,8
508,276,8
508,261,8
508,229,8
508,259,8
508,298,8
508,255,8
527,304,8
527,249,8
527,307,8
527,308,8
527,295,8
527,222,8
527,226,8
527,293,8
527,267,8
527,238,8
286,254,8
286,289,8
286,263,8
286,287,8
286,236,8
286,309,8
286,313,8
286,260,8
286,262,8
286,235,8
289,286,8
289,254,8
289,263,8
289,287,8
289,236,8
289,309,8
289,313,8
289,260,8
289,262,8
289,235,8
221,231,8
221,302,8
221,218,8
221,296,8
302,231,8
302,221,8
302,218,8
302,296,8
430,247,8
430,272,8
430,246,8
430,334,8
430,381,8
430,405,8
430,350,8
430,398,8
430,347,8
430,408,8
492,318,8
492,328,8
492,413,8
492,335,8
492,346,8
492,379,8
492,322,8
492,336,8
492,371,8
492,319,8
475,410,8
475,351,8
475,327,8
475,390,8
475,321,8
475,406,8
475,353,8
475,364,8
475,370,8
475,341,8
516,324,8
516,415,8
516,402,8
516,358,8
516,399,8
516,382,8
516,349,8
516,323,8
516,407,8
516,343,8
493,348,8
493,360,8
493,388,8
493,394,8
493,368,8
493,411,8
493,359,8
493,325,8
493,365,8
493,369,8
441,348,8
441,360,8
441,388,8
441,394,8
441,368,8
441,411,8
441,359,8
441,325,8
441,365,8
441,369,8
494,326,8
494,400,8
494,361,8
494,391,8
494,356,8
494,320,8
494,342,8
494,338,8
494,409,8
494,331,8
446,332,8
446,373,8
446,387,8
446,357,8
446,344,8
446,393,8
446,395,8
446,352,8
446,367,8
446,339,8
544,374,8
544,414,8
544,380,8
544,366,8
544,396,8
544,377,8
544,376,8
544,392,8
544,416,8
544,397,8
520,401,8
520,372,8
520,375,8
520,385,8
520,337,8
520,345,8
520,354,8
520,383,8
520,412,8
520,362,8
539,329,8
539,417,8
539,355,8
539,333,8
539,403,8
539,386,8
539,363,8
539,384,8
539,340,8
539,330,8
531,404,8
531,378,8
531,389,8
531,500,8
531,420,8
531,465,8
531,507,8
531,458,8
531,497,8
531,436,8
532,404,8
532,378,8
532,389,8
532,500,8
532,420,8
532,465,8
532,507,8
532,458,8
532,497,8
532,436,8
389,404,8
389,378,8
389,500,8
389,420,8
389,465,8
389,507,8
389,458,8
389,497,8
389,436,8
389,431,8
537,404,8
537,378,8
537,389,8
537,500,8
537,420,8
537,465,8
537,507,8
537,458,8
537,497,8
537,436,8
528,404,8
528,378,8
528,389,8
528,500,8
528,420,8
528,465,8
528,507,8
528,458,8
528,497,8
528,436,8
543,404,8
543,378,8
543,389,8
543,500,8
543,420,8
543,465,8
543,507,8
543,458,8
543,497,8
543,436,8
523,404,8
523,378,8
523,389,8
523,500,8
523,420,8
523,465,8
523,507,8
523,458,8
523,497,8
523,436,8
526,404,8
526,378,8
526,389,8
526,500,8
526,420,8
526,465,8
526,507,8
526,458,8
526,497,8
526,436,8
535,462,8
535,434,8
419,251,8
251,451,8
251,467,8
451,515,8
287,442,8
5912,468,8
527,482,8
430,449,8
516,435,8
494,512,8
495,501,8
251,419,8
432,424,8
287,491,8
463,489,8
521,422,8
461,504,8
490,483,8
5912,444,8
508,443,8
527,478,8
286,491,8
289,491,8
221,453,8
302,453,8
430,450,8
492,485,8
475,498,8
516,426,8
493,454,8
441,454,8
494,429,8
446,471,8
520,480,8
539,445,8
501,495,8
531,459,8
532,466,8
389,466,8
537,466,8
528,466,8
543,466,8
523,466,8
526,466,8
12873,12572,1
12873,12573,1
12873,12574,1
12873,12575,1
12873,12576,1
12879,12577,1
12774,12578,1
12774,12579,1
12774,12580,1
12774,12581,1
12774,12582,1
12774,12583,1
12774,12584,1
12774,12585,1
12774,12586,1
12774,12587,1
12506,12588,1
12506,12579,1
12506,12589,1
12506,12590,1
12506,12591,1
12506,12580,1
12506,12592,1
12506,12582,1
12506,12583,1
12506,12593,1
12778,12594,1
12778,12579,1
12778,12580,1
12778,12581,1
12778,12582,1
12778,12583,1
12778,12595,1
12778,12584,1
12778,12585,1
12778,12586,1
12883,12596,1
12883,12579,1
12883,12581,1
12883,12582,1
12883,12583,1
12883,12595,1
12883,12597,1
12883,12585,1
12883,12586,1
12883,12587,1
12779,12598,1
12779,12579,1
12779,12580,1
12779,12581,1
12779,12582,1
12779,12583,1
12779,12584,1
12779,12585,1
12779,12586,1
12779,12587,1
12887,12599,1
12887,12600,1
12887,12601,1
12887,12602,1
12887,12603,1
12887,12604,1
12887,12605,1
12887,12606,1
12887,12607,1
12887,12608,1
12888,12609,1
12888,12579,1
12888,12580,1
12888,12581,1
12888,12610,1
12888,12583,1
12888,12595,1
12888,12584,1
12888,12585,1
12888,12586,1
12769,595,3
12845,635,3
12865,610,3
12865,622,3
12865,588,3
12865,558,3
12865,562,3
12865,571,3
12865,600,3
12865,596,3
12865,580,3
12865,83,3
12866,505,3
12866,563,3
12866,594,3
12794,597,3
12794,620,3
12794,628,3
12794,607,3
12794,584,3
12794,593,3
12868,622,3
12868,634,3
12868,559,3
12869,606,3
12871,554,3
12871,645,3
12871,571,3
12871,559,3
12871,635,3
12871,91,3
12509,625,3
12509,438,3
12509,630,3
12509,585,3
12509,511,3
12509,505,3
12509,582,3
12509,552,3
12509,575,3
12509,589,3
12872,83,3
12872,91,3
12872,639,3
12790,83,3
12790,620,3
12873,572,3
12873,583,3
12873,609,3
12876,622,3
12876,562,3
12876,83,3
12877,589,3
12877,143,3
12877,179,3
12877,599,3
12877,566,3
12877,608,3
12877,568,3
12818,91,3
12503,553,3
12502,553,3
12774,618,3
12774,569,3
12506,627,3
12506,655,3
12506,744,3
12506,618,3
12506,691,3
12506,569,3
12506,746,3
12506,701,3
12778,627,3
12778,727,3
12778,744,3
12778,681,3
12778,691,3
12778,678,3
12778,746,3
12778,726,3
12778,723,3
12778,715,3
12770,693,3
12770,682,3
12770,704,3
12770,677,3
12770,143,3
12770,179,3
12770,608,3
12770,568,3
12518,694,3
12518,731,3
12518,143,3
12518,179,3
12518,608,3
12518,631,3
12882,438,3
12882,505,3
12882,729,3
12882,653,3
12882,582,3
12882,12,3
12882,678,3
12882,702,3
12882,589,3
12882,683,3
12510,585,3
12510,718,3
12510,738,3
12510,720,3
12510,567,3
12510,663,3
12510,692,3
12510,626,3
12510,674,3
12803,161,3
12803,698,3
12803,711,3
12803,12,3
12803,678,3
12803,702,3
12803,589,3
12803,683,3
12803,749,3
12883,655,3
12883,744,3
12883,666,3
12883,618,3
12883,691,3
12883,746,3
12779,727,3
12779,744,3
12779,618,3
12779,681,3
12779,678,3
12779,746,3
12884,717,3
12884,585,3
12884,669,3
12884,737,3
12884,663,3
12886,655,3
12886,664,3
12886,721,3
12886,705,3
12886,675,3
12886,690,3
12886,652,3
12886,589,3
12886,656,3
12886,710,3
12887,627,3
12887,727,3
12887,744,3
12887,678,3
12887,746,3
12887,709,3
12887,662,3
12887,723,3
12887,715,3
12523,694,3
12523,731,3
12523,631,3
12769,7492,2
12845,7493,2
12845,7494,2
12845,7279,2
12865,7496,2
12865,7493,2
12865,7279,2
12866,7148,2
12866,7190,2
12866,7159,2
12866,7493,2
12866,7163,2
12866,7501,2
12866,7502,2
12794,7493,2
12794,7163,2
12794,7503,2
12794,7504,2
12794,7505,2
12867,7163,2
12868,7162,2
12869,7507,2
12869,7159,2
12869,7508,2
12869,7163,2
12870,7159,2
12870,7509,2
12871,7510,2
12871,7511,2
12871,7512,2
12871,7513,2
12871,7187,2
12871,7188,2
12509,7516,2
12509,7517,2
12509,7518,2
12509,7519,2
12509,7520,2
12509,7160,2
12509,7522,2
12509,7493,2
12509,7523,2
12509,7524,2
12872,7190,2
12872,7240,2
12872,7496,2
12872,7160,2
12872,7187,2
12872,7526,2
12790,7496,2
12790,7493,2
12790,7504,2
12873,7148,2
12873,7527,2
12873,7279,2
12820,7528,2
12820,7529,2
12820,7168,2
12820,7160,2
12820,7509,2
12820,7162,2
12820,7163,2
12820,7531,2
12874,7160,2
12814,7168,2
12814,7159,2
12814,7531,2
12875,7532,2
12875,7190,2
12875,7533,2
12875,7159,2
12875,7160,2
12875,7162,2
12876,7174,2
12876,7168,2
12876,7159,2
12877,7148,2
12877,7535,2
12877,7536,2
12877,7537,2
12877,7538,2
12877,7539,2
12877,7540,2
12812,7159,2
12812,7509,2
12812,7163,2
12812,7531,2
12818,7541,2
12818,7160,2
12818,7162,2
12818,7531,2
12818,7187,2
12818,7188,2
12503,7423,2
12502,7423,2
12774,7542,2
12774,7543,2
12774,7544,2
12774,7545,2
12774,7546,2
12774,7547,2
12774,7548,2
12774,7549,2
12774,7550,2
12774,7551,2
12506,7233,2
12506,7224,2
12506,7542,2
12506,7543,2
12506,7554,2
12506,7555,2
12506,7556,2
12506,7557,2
12506,7558,2
12506,7548,2
12778,7232,2
12778,7224,2
12778,7542,2
12778,7543,2
12778,7560,2
12778,7556,2
12778,7558,2
12778,7548,2
12778,7561,2
12778,7562,2
12770,7148,2
12770,7563,2
12770,7564,2
12770,7565,2
12770,7566,2
12770,7567,2
12770,7538,2
12770,7568,2
12770,7569,2
12770,7570,2
12518,7148,2
12518,7571,2
12518,7536,2
12518,7572,2
12518,7540,2
12882,7573,2
12882,7574,2
12882,7575,2
12882,7576,2
12882,7577,2
12882,7578,2
12882,7579,2
12882,7580,2
12882,7581,2
12882,7582,2
12510,7583,2
12510,7441,2
12510,7584,2
12510,7159,2
12510,7160,2
12510,7163,2
12510,7414,2
12803,7586,2
12803,7587,2
12803,7166,2
12803,7589,2
12803,7590,2
12803,7591,2
12803,7592,2
12803,7219,2
12803,7168,2
12803,7594,2
12883,7233,2
12883,7542,2
12883,7543,2
12883,7595,2
12883,7556,2
12883,7596,2
12883,7558,2
12883,7548,2
12883,7597,2
12883,7598,2
12779,7201,2
12779,7560,2
12779,7600,2
12779,7558,2
12779,7561,2
12779,7601,2
12779,7602,2
12779,7603,2
12779,7604,2
12779,7605,2
12884,7606,2
12884,7607,2
12884,7608,2
12884,7414,2
12885,7240,2
12885,7160,2
12886,7609,2
12886,7610,2
12886,7611,2
12886,7612,2
12886,7601,2
12886,7613,2
12886,7602,2
12886,7603,2
12886,7614,2
12886,7615,2
12887,7601,2
12887,7616,2
12887,7602,2
12887,7617,2
12887,7603,2
12887,7604,2
12887,7605,2
12887,7615,2
12887,7214,2
12887,7619,2
12523,7571,2
12523,7620,2
12864,12611,1
12864,12612,1
12864,12613,1
12769,12614,1
12769,12615,1
12769,12616,1
12769,12617,1
12769,12618,1
12845,12619,1
12845,12620,1
12845,12621,1
12845,12622,1
12845,12623,1
12845,12624,1
12845,12625,1
12865,12626,1
12865,12627,1
12865,12628,1
12865,12629,1
12865,12630,1
12866,12631,1
12509,12631,1
12509,12632,1
12509,12633,1
12509,12634,1
12509,12635,1
12509,12636,1
12509,12637,1
12509,12638,1
12509,12639,1
12509,12640,1
12873,12641,1
12873,12642,1
12873,12643,1
12873,12644,1
12873,12645,1
12873,12646,1
12873,12647,1
12873,12648,1
12873,12649,1
12873,12650,1
12874,12179,1
12874,12652,1
12874,12182,1
12874,12654,1
12874,12655,1
12874,12183,1
12874,12657,1
12874,12658,1
12874,12659,1
12874,12660,1
12877,12661,1
12877,12662,1
12877,12663,1
12877,12150,1
12877,12665,1
12877,12666,1
12877,12667,1
12877,12668,1
12877,12669,1
12877,12670,1
12879,12671,1
12879,12672,1
12879,12673,1
12879,12674,1
12879,12675,1
12879,12676,1
12879,12677,1
12880,12678,1
12880,12616,1
12880,12617,1
12880,12618,1
12503,12679,1
12503,12680,1
12503,12681,1
12503,12682,1
12503,12683,1
12503,12684,1
12503,12685,1
12502,12686,1
12502,12681,1
12502,12687,1
12502,12688,1
12502,12682,1
12502,12689,1
12502,12683,1
12502,12690,1
12502,12691,1
12774,12692,1
12774,12693,1
12774,12694,1
12774,12695,1
12774,12696,1
12774,12697,1
12774,12698,1
12774,12699,1
12774,12700,1
12774,12701,1
12615,12617,1
12615,12702,1
12615,12703,1
12615,12704,1
12615,12705,1
12615,12706,1
12614,12616,1
12614,12617,1
12614,12707,1
12614,12702,1
12614,12708,1
12614,12704,1
12614,12709,1
12506,12710,1
12506,12711,1
12506,12712,1
12506,12713,1
12506,12714,1
12778,12715,1
12778,12694,1
12770,12716,1
12770,12661,1
12770,12717,1
12770,12718,1
12770,12719,1
12770,12720,1
12770,12721,1
12770,12722,1
12770,12723,1
12770,12724,1
12518,12725,1
12518,12726,1
12518,12727,1
12518,12641,1
12518,12728,1
12518,12729,1
12518,12730,1
12882,12731,1
12882,12732,1
12882,12733,1
12510,12734,1
12803,12735,1
12803,12736,1
12883,12694,1
12883,12737,1
12883,12738,1
12883,12739,1
12779,12740,1
12779,12694,1
12779,12741,1
12884,12742,1
12884,12743,1
12884,12744,1
12884,12745,1
12884,12746,1
12884,12734,1
12884,12747,1
12884,12748,1
12884,12749,1
12884,12750,1
12885,12751,1
12885,12752,1
12885,12753,1
12885,12754,1
12885,12755,1
12887,12756,1
12887,12757,1
12887,12712,1
12887,12758,1
12887,12759,1
12523,12517,1
12523,12760,1
12523,12725,1
12523,12761,1
12523,12728,1
12523,12762,1
12523,12763,1
12523,12764,1
12523,12765,1
12523,12730,1
12794,12766,1
12864,12767,1
12865,12768,1
12615,12769,1
12614,12769,1
12770,12770,1
12510,12513,1
12884,12771,1
12884,12772,1
7621,659,4
7621,681,4
7621,654,4
7621,660,4
7621,740,4
7621,685,4
7621,657,4
7621,679,4
7621,714,4
7621,671,4
7622,703,4
7622,712,4
7622,706,4
7504,734,4
7504,620,4
7504,687,4
7504,724,4
7504,676,4
7504,672,4
7504,728,4
7504,742,4
7504,736,4
7504,667,4
7623,739,4
7623,688,4
7623,699,4
7623,745,4
7623,725,4
7623,673,4
7623,700,4
7623,732,4
7623,680,4
7624,730,4
7626,670,4
7626,708,4
7626,695,4
7626,741,4
7626,719,4
7627,658,4
7629,713,4
7629,696,4
7629,661,4
7629,747,4
7629,689,4
7629,716,4
7629,697,4
7629,751,4
7629,686,4
7629,684,4
7630,750,4
7631,733,4
7632,735,4
7632,722,4
7632,665,4
7633,743,4
7633,748,4
7633,5928,4
7633,5947,4
7633,5922,4
7633,5938,4
7633,5942,4
7633,5939,4
7633,5925,4
7494,578,4
7494,635,4
7494,5921,4
7635,5933,4
7635,5917,4
7635,5948,4
7636,5930,4
7636,5923,4
7636,5945,4
7636,5915,4
7636,5934,4
7636,5920,4
7636,5919,4
7621,12773,5
7621,12774,5
7621,12775,5
7621,12776,5
7621,12777,5
7621,12778,5
7621,12779,5
7622,12780,5
7622,12781,5
7622,12782,5
7622,12783,5
7622,12784,5
7622,12785,5
7622,12786,5
7622,12787,5
7622,12788,5
7622,12789,5
7504,12790,5
7504,12791,5
7504,12792,5
7504,12793,5
7504,12794,5
7623,12795,5
7623,12796,5
7623,12797,5
7623,12798,5
7623,12799,5
7623,12800,5
7623,12801,5
7623,12802,5
7623,12803,5
7623,12804,5
7624,12805,5
7624,12806,5
7624,12807,5
7624,12808,5
7624,12809,5
7624,12810,5
7624,12811,5
7531,12812,5
7531,12813,5
7531,12814,5
7531,12815,5
7531,12816,5
7531,12817,5
7531,12818,5
7531,12819,5
7531,12820,5
7625,12821,5
7625,12822,5
7625,12823,5
7625,12824,5
7626,12825,5
7626,12826,5
7627,12827,5
7628,12828,5
7628,12829,5
7628,12830,5
7628,12831,5
7628,12832,5
7628,12833,5
7628,12834,5
7628,12835,5
7628,12836,5
7628,12837,5
7629,12838,5
7629,12839,5
7632,12840,5
7633,12841,5
7633,12842,5
7494,12844,5
7494,12845,5
7494,12768,5
7635,12846,5
7635,12847,5
7635,12848,5
7636,12849,5
7636,12850,5
7636,12851,5
7621,12852,5
7622,12853,5
7624,12854,5
7624,12855,5
7624,12856,5
7624,12857,5
7531,12858,5
7531,12859,5
7531,12860,5
7626,12861,5
7631,12858,5
5946,7297,6
5946,7296,6
5946,7422,6
553,7423,6
5935,7424,6
5935,7425,6
577,7426,6
701,7427,6
701,7428,6
601,7279,6
637,7279,6
637,7140,6
637,7139,6
637,7136,6
637,7141,6
637,7138,6
637,7135,6
637,7137,6
575,7279,6
575,7110,6
644,7279,6
644,7110,6
644,7438,6
615,7279,6
560,7279,6
560,7110,6
560,7439,6
614,7279,6
612,7279,6
626,7440,6
567,7441,6
5918,7442,6
651,7442,6
5932,7443,6
629,7444,6
629,7445,6
556,7446,6
587,7457,6
587,7458,6
587,7459,6
587,7000,6
587,7002,6
587,7045,6
587,7048,6
587,7051,6
587,7049,6
587,7053,6
602,7467,6
602,7002,6
602,7459,6
602,7000,6
602,7001,6
602,7045,6
602,7469,6
602,7470,6
5927,7471,6
5927,7472,6
574,7473,6
646,7474,6
590,7002,6
590,7053,6
590,7051,6
590,7458,6
590,7048,6
590,7049,6
590,7457,6
590,7001,6
590,7459,6
590,7045,6
616,7069,6
616,7475,6
616,7000,6
616,7001,6
616,7002,6
570,7476,6
641,7476,6
617,7476,6
555,7001,6
555,7049,6
555,7050,6
555,7053,6
555,7000,6
555,7048,6
555,7002,6
555,7045,6
555,7051,6
555,7052,6
586,7479,6
586,7480,6
586,7000,6
586,7001,6
586,7045,6
5926,7481,6
5936,7481,6
603,7482,6
603,7483,6
621,7484,6
564,7485,6
564,7486,6
636,7110,6
636,7487,6
598,7110,6
5944,7488,6
561,7489,6
561,7490,6
5924,7491,6
553,12502,7
553,12503,7
553,12504,7
701,12505,7
701,12506,7
701,12507,7
701,12508,7
575,12509,7
560,12509,7
626,12510,7
567,12511,7
567,12512,7
567,12510,7
567,12513,7
731,12514,7
731,12515,7
731,12516,7
731,12517,7
731,12518,7
731,12519,7
731,12520,7
731,12521,7
731,12522,7
731,12523,7
629,12524,7
629,12525,7
556,12526,7
587,12537,7
602,12537,7
602,12538,7
5927,12539,7
5927,12540,7
616,12541,7
616,12542,7
586,12543,7
586,12544,7
603,12545,7
603,12546,7
603,12547,7
603,12548,7
603,12549,7
603,12550,7
603,12551,7
603,12552,7
603,12553,7
603,12554,7
564,12555,7
564,12556,7
564,12557,7
564,12558,7
564,12559,7
564,12560,7
564,12561,7
564,12562,7
564,12563,7
564,12564,7
5944,12565,7
5944,12566,7
5944,12567,7
5944,12568,7
5944,12569,7
646,12570,7
621,12571,7
5946,611,8
601,575,8
601,615,8
601,605,8
601,560,8
601,612,8
601,614,8
637,644,8
615,575,8
615,605,8
615,560,8
615,612,8
615,614,8
560,575,8
560,615,8
560,605,8
560,612,8
560,614,8
614,575,8
614,615,8
614,605,8
614,560,8
614,612,8
612,575,8
612,615,8
612,605,8
612,560,8
612,614,8
587,602,8
590,616,8
570,641,8
570,617,8
570,586,8
570,555,8
641,570,8
641,617,8
641,586,8
641,555,8
617,570,8
617,641,8
617,586,8
617,555,8
555,570,8
555,641,8
555,617,8
555,586,8
636,598,8
5941,598,8
5941,636,8
553,553,8
604,577,8
575,605,8
575,615,8
575,612,8
575,575,8
575,614,8
575,560,8
644,644,8
644,637,8
615,601,8
626,567,8
5931,581,8
651,651,8
731,631,8
5937,595,8
629,629,8
556,556,8
602,587,8
602,602,8
574,574,8
591,646,8
616,616,8
616,590,8
586,586,8
586,555,8
586,570,8
586,617,8
586,641,8
603,603,8
621,621,8
564,564,8
598,598,8
598,636,8
5944,613,8
561,561,8
5946,578,8
577,604,8
567,626,8
5927,640,8
646,591,8
13070,12936,1
13070,12937,1
13070,12938,1
13070,12939,1
13070,12940,1
13070,12941,1
13070,12942,1
13070,12943,1
13070,12944,1
13070,12945,1
13143,12946,1
13143,12947,1
13143,12948,1
13143,12949,1
13145,12950,1
13145,12951,1
13145,12952,1
13145,12953,1
13145,12954,1
13145,12955,1
13145,12956,1
13145,12957,1
13145,12958,1
13145,12959,1
13148,12960,1
13149,12961,1
13150,12961,1
13151,12961,1
13105,12962,1
13034,12963,1
13034,12964,1
13034,12965,1
13034,12966,1
13034,12967,1
13034,12968,1
13034,12969,1
13034,12970,1
13034,12971,1
13034,12972,1
13153,12973,1
13153,12974,1
13154,12976,1
13154,12977,1
13154,12978,1
13154,12979,1
13158,12980,1
13158,12981,1
13158,12956,1
13160,12982,1
13160,12983,1
13160,12984,1
13160,12985,1
13160,12986,1
13160,12987,1
13160,12988,1
13160,12989,1
13160,12990,1
13160,12991,1
13161,12988,1
13161,12992,1
13161,12993,1
13161,12994,1
13161,12995,1
13161,12996,1
13161,12997,1
13161,12998,1
13161,12999,1
13161,13000,1
13149,789,3
13149,774,3
13149,794,3
13149,795,3
13149,782,3
13149,830,3
13149,762,3
13149,849,3
13149,833,3
13149,763,3
13150,777,3
13150,808,3
13150,830,3
13150,762,3
13150,849,3
13150,814,3
13150,846,3
13150,764,3
13150,820,3
13150,773,3
13151,813,3
13151,838,3
13151,849,3
13151,799,3
13151,778,3
13151,757,3
13151,786,3
13151,780,3
13151,834,3
13151,768,3
13101,844,3
13101,826,3
13101,800,3
13101,840,3
13101,752,3
13101,769,3
13101,785,3
13101,806,3
13101,815,3
13101,817,3
13105,479,3
13105,779,3
13105,776,3
13105,845,3
13034,753,3
13034,792,3
13034,843,3
13034,818,3
13034,842,3
13034,758,3
13034,839,3
13034,861,3
13034,890,3
13034,887,3
13153,865,3
13153,879,3
13153,91,3
13135,161,3
13135,885,3
13135,881,3
13161,859,3
13161,690,3
13161,876,3
13161,589,3
13143,7148,2
13143,7349,2
13148,7761,2
13148,7762,2
13148,7763,2
13148,7764,2
13148,7765,2
13148,7766,2
13148,7767,2
13148,7768,2
13148,7769,2
13148,7770,2
13149,11293,2
13149,7771,2
13149,7772,2
13149,7773,2
13149,7774,2
13149,7775,2
13149,7776,2
13149,7777,2
13149,7778,2
13149,7779,2
13150,7780,2
13150,7781,2
13150,7782,2
13150,7783,2
13150,7784,2
13150,7785,2
13150,7786,2
13150,7787,2
13150,7788,2
13150,7789,2
13151,7780,2
13151,7782,2
13151,7783,2
13151,7790,2
13151,7775,2
13151,7786,2
13151,7791,2
13151,7792,2
13151,7793,2
13151,7794,2
13101,7795,2
13101,7796,2
13101,7797,2
